grid_id,year_month,failures_this_month,failures_last_1,failures_last_3,failures_last_6,failures_last_12,any_failure_last_3,any_failure_last_6,failure_next_month
1879.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,0
1882.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
1883.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1883.0,2025-09,1,1.0,0.0,0.0,0.0,0,0,1
1883.0,2025-10,2,1.0,4.0,0.0,0.0,1,0,0
1885.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
1886.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
1886.0,2025-04,1,1.0,0.0,0.0,0.0,0,0,1
1886.0,2025-11,1,1.0,3.0,0.0,0.0,1,0,0
1887.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
1887.0,2026-01,1,2.0,0.0,0.0,0.0,0,0,0
1888.0,2025-04,2,0.0,0.0,0.0,0.0,0,0,1
1888.0,2025-06,1,2.0,0.0,0.0,0.0,0,0,0
1889.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
1890.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1890.0,2026-01,1,1.0,0.0,0.0,0.0,0,0,0
1891.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1891.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,1
1891.0,2025-07,1,1.0,3.0,0.0,0.0,1,0,0
1892.0,2025-08,1,0.0,0.0,0.0,0.0,0,0,0
1893.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
1894.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1894.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,1
1894.0,2025-06,1,1.0,3.0,0.0,0.0,1,0,1
1894.0,2025-08,1,1.0,3.0,0.0,0.0,1,0,1
1894.0,2025-09,1,1.0,3.0,0.0,0.0,1,0,0
1895.0,2025-09,1,0.0,0.0,0.0,0.0,0,0,0
1896.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
1897.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1897.0,2025-05,3,1.0,0.0,0.0,0.0,0,0,1
1897.0,2025-07,1,3.0,5.0,0.0,0.0,1,0,1
1897.0,2025-09,1,1.0,5.0,0.0,0.0,1,0,0
1898.0,2025-07,4,0.0,0.0,0.0,0.0,0,0,1
1898.0,2025-09,2,4.0,0.0,0.0,0.0,0,0,1
1898.0,2025-10,2,2.0,8.0,0.0,0.0,1,0,1
1898.0,2025-12,1,2.0,5.0,0.0,0.0,1,0,0
1899.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,1
1899.0,2025-09,1,1.0,0.0,0.0,0.0,0,0,0
1900.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,1
1900.0,2025-08,1,1.0,0.0,0.0,0.0,0,0,0
1901.0,2025-07,2,0.0,0.0,0.0,0.0,0,0,1
1901.0,2025-11,1,2.0,0.0,0.0,0.0,0,0,0
1902.0,2025-08,1,0.0,0.0,0.0,0.0,0,0,0
1903.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1903.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,0
1905.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,1
1905.0,2025-10,1,1.0,0.0,0.0,0.0,0,0,0
1906.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1906.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
1907.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
1908.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
1908.0,2025-03,2,1.0,0.0,0.0,0.0,0,0,0
1909.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
1909.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,1
1909.0,2025-09,2,1.0,4.0,0.0,0.0,1,0,0
1911.0,2026-01,1,0.0,0.0,0.0,0.0,0,0,0
1912.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
1942.0,2025-09,1,0.0,0.0,0.0,0.0,0,0,0
1957.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
1958.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
1958.0,2025-09,1,1.0,0.0,0.0,0.0,0,0,0
1959.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
1960.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
1961.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
1963.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
1965.0,2025-08,1,0.0,0.0,0.0,0.0,0,0,0
1966.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
1966.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,0
1967.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
1967.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,0
1971.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
1973.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
1974.0,2025-12,1,0.0,0.0,0.0,0.0,0,0,0
1975.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
1975.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,1
1975.0,2025-10,1,1.0,3.0,0.0,0.0,1,0,0
1978.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
1981.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1981.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
1982.0,2025-05,2,0.0,0.0,0.0,0.0,0,0,1
1982.0,2025-06,2,2.0,0.0,0.0,0.0,0,0,1
1982.0,2025-07,1,2.0,5.0,0.0,0.0,1,0,1
1982.0,2025-10,1,1.0,4.0,0.0,0.0,1,0,1
1982.0,2025-11,1,1.0,3.0,0.0,0.0,1,0,0
1983.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
1983.0,2025-06,2,1.0,0.0,0.0,0.0,0,0,1
1983.0,2025-07,1,2.0,4.0,0.0,0.0,1,0,0
1986.0,2025-07,3,0.0,0.0,0.0,0.0,0,0,1
1986.0,2025-12,1,3.0,0.0,0.0,0.0,0,0,0
1987.0,2025-05,4,0.0,0.0,0.0,0.0,0,0,1
1987.0,2025-06,1,4.0,0.0,0.0,0.0,0,0,1
1987.0,2025-07,1,1.0,6.0,0.0,0.0,1,0,1
1987.0,2025-08,1,1.0,3.0,0.0,0.0,1,0,1
1987.0,2025-09,1,1.0,3.0,0.0,0.0,1,0,0
1988.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,1
1988.0,2025-09,1,1.0,0.0,0.0,0.0,0,0,0
1990.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
1990.0,2025-04,1,2.0,0.0,0.0,0.0,0,0,1
1990.0,2025-07,1,1.0,4.0,0.0,0.0,1,0,1
1990.0,2025-08,1,1.0,3.0,0.0,0.0,1,0,1
1990.0,2025-09,2,1.0,4.0,0.0,0.0,1,0,1
1990.0,2026-01,1,2.0,4.0,8.0,0.0,1,1,0
1991.0,2025-02,2,0.0,0.0,0.0,0.0,0,0,1
1991.0,2025-03,1,2.0,0.0,0.0,0.0,0,0,1
1991.0,2025-06,4,1.0,7.0,0.0,0.0,1,0,1
1991.0,2025-08,1,4.0,6.0,0.0,0.0,1,0,1
1991.0,2025-10,1,1.0,6.0,0.0,0.0,1,0,0
1992.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
1992.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,1
1992.0,2025-06,1,1.0,3.0,0.0,0.0,1,0,1
1992.0,2025-10,2,1.0,4.0,0.0,0.0,1,0,0
1993.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
1993.0,2025-04,1,2.0,0.0,0.0,0.0,0,0,1
1993.0,2025-05,1,1.0,4.0,0.0,0.0,1,0,1
1993.0,2025-06,2,1.0,4.0,0.0,0.0,1,0,1
1993.0,2025-07,4,2.0,7.0,0.0,0.0,1,0,1
1993.0,2025-08,3,4.0,9.0,13.0,0.0,1,1,1
1993.0,2025-09,2,3.0,9.0,13.0,0.0,1,1,1
1993.0,2025-10,2,2.0,7.0,14.0,0.0,1,1,0
1994.0,2025-09,1,0.0,0.0,0.0,0.0,0,0,0
1995.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
1995.0,2025-04,1,1.0,0.0,0.0,0.0,0,0,0
1996.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,1
1996.0,2025-08,1,1.0,0.0,0.0,0.0,0,0,0
1997.0,2025-10,1,0.0,0.0,0.0,0.0,0,0,0
1999.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
2000.0,2025-10,1,0.0,0.0,0.0,0.0,0,0,0
2029.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2030.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
2041.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
2042.0,2025-02,2,0.0,0.0,0.0,0.0,0,0,1
2042.0,2025-05,2,2.0,0.0,0.0,0.0,0,0,0
2043.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2044.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
2045.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
2046.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2046.0,2025-10,1,1.0,0.0,0.0,0.0,0,0,0
2048.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2049.0,2025-05,2,0.0,0.0,0.0,0.0,0,0,1
2049.0,2025-08,1,2.0,0.0,0.0,0.0,0,0,0
2051.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2051.0,2025-04,1,1.0,0.0,0.0,0.0,0,0,0
2054.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2055.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2056.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,0
2057.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2057.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
2058.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2059.0,2025-02,2,0.0,0.0,0.0,0.0,0,0,1
2059.0,2025-03,1,2.0,0.0,0.0,0.0,0,0,1
2059.0,2025-04,1,1.0,4.0,0.0,0.0,1,0,1
2059.0,2025-06,1,1.0,3.0,0.0,0.0,1,0,1
2059.0,2025-07,1,1.0,3.0,0.0,0.0,1,0,1
2059.0,2025-08,1,1.0,3.0,7.0,0.0,1,1,0
2060.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2061.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
2062.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2062.0,2025-03,1,1.0,0.0,0.0,0.0,0,0,1
2062.0,2025-06,1,1.0,3.0,0.0,0.0,1,0,1
2062.0,2025-07,2,1.0,4.0,0.0,0.0,1,0,0
2063.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,1
2063.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
2066.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
2067.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,1
2067.0,2025-07,2,1.0,0.0,0.0,0.0,0,0,0
2068.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2069.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
2069.0,2025-06,2,2.0,0.0,0.0,0.0,0,0,0
2070.0,2025-10,1,0.0,0.0,0.0,0.0,0,0,0
2072.0,2025-10,1,0.0,0.0,0.0,0.0,0,0,1
2072.0,2025-12,1,1.0,0.0,0.0,0.0,0,0,1
2072.0,2026-01,1,1.0,3.0,0.0,0.0,1,0,0
2075.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
2077.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2077.0,2025-05,2,1.0,0.0,0.0,0.0,0,0,1
2077.0,2025-10,6,2.0,9.0,0.0,0.0,1,0,0
2078.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
2078.0,2025-04,1,2.0,0.0,0.0,0.0,0,0,1
2078.0,2025-08,3,1.0,6.0,0.0,0.0,1,0,0
2079.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
2080.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,1
2080.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
2081.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2081.0,2025-04,1,1.0,0.0,0.0,0.0,0,0,1
2081.0,2025-05,3,1.0,5.0,0.0,0.0,1,0,1
2081.0,2025-09,1,3.0,5.0,0.0,0.0,1,0,1
2081.0,2025-10,2,1.0,6.0,0.0,0.0,1,0,1
2081.0,2025-11,1,2.0,4.0,9.0,0.0,1,1,1
2081.0,2026-01,1,1.0,4.0,9.0,0.0,1,1,0
2082.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,1
2082.0,2026-01,1,1.0,0.0,0.0,0.0,0,0,0
2083.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2083.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,1
2083.0,2025-10,1,1.0,3.0,0.0,0.0,1,0,0
2084.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
2084.0,2025-04,1,2.0,0.0,0.0,0.0,0,0,0
2085.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2085.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,1
2085.0,2025-08,1,1.0,3.0,0.0,0.0,1,0,0
2086.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2087.0,2025-04,2,0.0,0.0,0.0,0.0,0,0,1
2087.0,2025-06,2,2.0,0.0,0.0,0.0,0,0,1
2087.0,2025-07,2,2.0,6.0,0.0,0.0,1,0,0
2088.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,0
2127.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,0
2129.0,2025-04,2,0.0,0.0,0.0,0.0,0,0,0
2132.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
2133.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2133.0,2025-08,1,1.0,0.0,0.0,0.0,0,0,0
2134.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
2135.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2135.0,2025-04,1,1.0,0.0,0.0,0.0,0,0,1
2135.0,2025-05,1,1.0,3.0,0.0,0.0,1,0,1
2135.0,2025-09,1,1.0,3.0,0.0,0.0,1,0,1
2135.0,2025-10,2,1.0,4.0,0.0,0.0,1,0,0
2139.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2139.0,2025-04,1,1.0,0.0,0.0,0.0,0,0,1
2139.0,2025-06,2,1.0,4.0,0.0,0.0,1,0,1
2139.0,2025-08,1,2.0,4.0,0.0,0.0,1,0,1
2139.0,2025-09,1,1.0,4.0,0.0,0.0,1,0,0
2140.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2141.0,2025-02,3,0.0,0.0,0.0,0.0,0,0,1
2141.0,2025-03,1,3.0,0.0,0.0,0.0,0,0,1
2141.0,2025-04,1,1.0,5.0,0.0,0.0,1,0,1
2141.0,2025-09,2,1.0,4.0,0.0,0.0,1,0,0
2142.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
2142.0,2025-04,1,2.0,0.0,0.0,0.0,0,0,1
2142.0,2025-05,1,1.0,4.0,0.0,0.0,1,0,1
2142.0,2025-06,1,1.0,3.0,0.0,0.0,1,0,0
2143.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2143.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
2144.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,0
2146.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
2147.0,2025-06,2,0.0,0.0,0.0,0.0,0,0,0
2150.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,1
2150.0,2025-07,1,1.0,0.0,0.0,0.0,0,0,0
2151.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2151.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
2152.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2153.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2153.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,0
2154.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2154.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,0
2155.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2155.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,1
2155.0,2025-06,2,1.0,4.0,0.0,0.0,1,0,1
2155.0,2025-12,1,2.0,4.0,0.0,0.0,1,0,0
2156.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2156.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,1
2156.0,2025-09,1,1.0,3.0,0.0,0.0,1,0,0
2162.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2163.0,2025-05,4,0.0,0.0,0.0,0.0,0,0,1
2163.0,2025-06,1,4.0,0.0,0.0,0.0,0,0,0
2165.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2165.0,2026-01,1,1.0,0.0,0.0,0.0,0,0,0
2166.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,1
2166.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
2167.0,2025-10,1,0.0,0.0,0.0,0.0,0,0,1
2167.0,2025-12,1,1.0,0.0,0.0,0.0,0,0,0
2169.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2169.0,2025-06,2,1.0,0.0,0.0,0.0,0,0,0
2170.0,2025-08,1,0.0,0.0,0.0,0.0,0,0,1
2170.0,2025-09,1,1.0,0.0,0.0,0.0,0,0,0
2171.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2172.0,2025-04,2,0.0,0.0,0.0,0.0,0,0,1
2172.0,2025-07,2,2.0,0.0,0.0,0.0,0,0,1
2172.0,2025-11,1,2.0,5.0,0.0,0.0,1,0,0
2173.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2173.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,1
2173.0,2025-08,1,1.0,3.0,0.0,0.0,1,0,0
2175.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
2176.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2176.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,1
2176.0,2025-07,1,1.0,3.0,0.0,0.0,1,0,0
2177.0,2025-04,2,0.0,0.0,0.0,0.0,0,0,0
2218.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2220.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
2223.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2223.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
2226.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,0
2227.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2227.0,2025-07,1,1.0,0.0,0.0,0.0,0,0,1
2227.0,2025-08,1,1.0,3.0,0.0,0.0,1,0,0
2229.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2229.0,2025-03,1,1.0,0.0,0.0,0.0,0,0,1
2229.0,2025-09,1,1.0,3.0,0.0,0.0,1,0,0
2230.0,2025-12,1,0.0,0.0,0.0,0.0,0,0,0
2231.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
2231.0,2025-08,1,2.0,0.0,0.0,0.0,0,0,0
2235.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,0
2237.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,0
2238.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2238.0,2025-04,2,1.0,0.0,0.0,0.0,0,0,1
2238.0,2025-06,1,2.0,4.0,0.0,0.0,1,0,0
2241.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2242.0,2025-02,2,0.0,0.0,0.0,0.0,0,0,0
2246.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,0
2251.0,2025-04,4,0.0,0.0,0.0,0.0,0,0,1
2251.0,2025-06,1,4.0,0.0,0.0,0.0,0,0,0
2253.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2253.0,2026-01,1,1.0,0.0,0.0,0.0,0,0,0
2254.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2254.0,2026-01,1,1.0,0.0,0.0,0.0,0,0,0
2255.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
2257.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2257.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,0
2258.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,1
2258.0,2025-07,1,1.0,0.0,0.0,0.0,0,0,1
2258.0,2025-08,4,1.0,6.0,0.0,0.0,1,0,1
2258.0,2026-01,2,4.0,7.0,0.0,0.0,1,0,0
2259.0,2026-01,1,0.0,0.0,0.0,0.0,0,0,0
2260.0,2025-07,3,0.0,0.0,0.0,0.0,0,0,0
2261.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2261.0,2025-11,1,1.0,0.0,0.0,0.0,0,0,1
2261.0,2025-12,4,1.0,6.0,0.0,0.0,1,0,0
2262.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
2307.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2308.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
2311.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2311.0,2025-11,1,1.0,0.0,0.0,0.0,0,0,0
2315.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2316.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
2318.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
2318.0,2025-12,1,2.0,0.0,0.0,0.0,0,0,0
2319.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2319.0,2025-12,1,1.0,0.0,0.0,0.0,0,0,0
2323.0,2025-02,3,0.0,0.0,0.0,0.0,0,0,1
2323.0,2025-03,2,3.0,0.0,0.0,0.0,0,0,1
2323.0,2025-05,2,2.0,7.0,0.0,0.0,1,0,1
2323.0,2025-07,2,2.0,6.0,0.0,0.0,1,0,0
2324.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,0
2327.0,2026-01,1,0.0,0.0,0.0,0.0,0,0,0
2328.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
2330.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2330.0,2025-03,1,1.0,0.0,0.0,0.0,0,0,1
2330.0,2025-05,1,1.0,3.0,0.0,0.0,1,0,0
2333.0,2025-10,1,0.0,0.0,0.0,0.0,0,0,0
2334.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2334.0,2025-04,3,1.0,0.0,0.0,0.0,0,0,1
2334.0,2025-05,1,3.0,5.0,0.0,0.0,1,0,1
2334.0,2025-06,1,1.0,5.0,0.0,0.0,1,0,1
2334.0,2025-08,1,1.0,3.0,0.0,0.0,1,0,1
2334.0,2025-10,1,1.0,3.0,8.0,0.0,1,1,0
2337.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,1
2337.0,2025-11,1,1.0,0.0,0.0,0.0,0,0,0
2338.0,2025-02,2,0.0,0.0,0.0,0.0,0,0,1
2338.0,2025-04,1,2.0,0.0,0.0,0.0,0,0,1
2338.0,2025-07,1,1.0,4.0,0.0,0.0,1,0,1
2338.0,2025-10,1,1.0,3.0,0.0,0.0,1,0,0
2339.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
2339.0,2025-04,1,2.0,0.0,0.0,0.0,0,0,1
2339.0,2025-11,1,1.0,4.0,0.0,0.0,1,0,0
2340.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
2341.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2341.0,2025-05,1,1.0,0.0,0.0,0.0,0,0,1
2341.0,2025-06,1,1.0,3.0,0.0,0.0,1,0,0
2342.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,1
2342.0,2025-03,1,1.0,0.0,0.0,0.0,0,0,1
2342.0,2025-08,1,1.0,3.0,0.0,0.0,1,0,1
2342.0,2025-09,1,1.0,3.0,0.0,0.0,1,0,0
2343.0,2025-03,2,0.0,0.0,0.0,0.0,0,0,1
2343.0,2025-11,1,2.0,0.0,0.0,0.0,0,0,0
2344.0,2025-05,1,0.0,0.0,0.0,0.0,0,0,1
2344.0,2025-11,1,1.0,0.0,0.0,0.0,0,0,0
2345.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2345.0,2025-04,1,1.0,0.0,0.0,0.0,0,0,1
2345.0,2025-09,1,1.0,3.0,0.0,0.0,1,0,1
2345.0,2025-11,2,1.0,4.0,0.0,0.0,1,0,0
2346.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
2347.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,1
2347.0,2025-05,2,1.0,0.0,0.0,0.0,0,0,0
2350.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,1
2350.0,2025-06,1,1.0,0.0,0.0,0.0,0,0,0
2400.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
2404.0,2026-01,1,0.0,0.0,0.0,0.0,0,0,0
2406.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2411.0,2025-02,3,0.0,0.0,0.0,0.0,0,0,1
2411.0,2025-03,1,3.0,0.0,0.0,0.0,0,0,1
2411.0,2025-04,2,1.0,6.0,0.0,0.0,1,0,1
2411.0,2025-07,5,2.0,8.0,0.0,0.0,1,0,1
2411.0,2025-09,1,5.0,8.0,0.0,0.0,1,0,0
2415.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2418.0,2025-04,2,0.0,0.0,0.0,0.0,0,0,1
2418.0,2025-10,1,2.0,0.0,0.0,0.0,0,0,0
2421.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
2426.0,2025-12,1,0.0,0.0,0.0,0.0,0,0,0
2427.0,2025-02,3,0.0,0.0,0.0,0.0,0,0,1
2427.0,2025-09,1,3.0,0.0,0.0,0.0,0,0,0
2428.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2431.0,2025-10,1,0.0,0.0,0.0,0.0,0,0,0
2432.0,2025-05,2,0.0,0.0,0.0,0.0,0,0,1
2432.0,2025-08,1,2.0,0.0,0.0,0.0,0,0,1
2432.0,2025-11,1,1.0,4.0,0.0,0.0,1,0,0
2433.0,2025-02,1,0.0,0.0,0.0,0.0,0,0,0
2435.0,2025-11,1,0.0,0.0,0.0,0.0,0,0,0
2437.0,2025-06,3,0.0,0.0,0.0,0.0,0,0,1
2437.0,2025-09,1,3.0,0.0,0.0,0.0,0,0,0
2439.0,2025-07,1,0.0,0.0,0.0,0.0,0,0,0
2441.0,2025-06,1,0.0,0.0,0.0,0.0,0,0,0
2487.0,2025-04,2,0.0,0.0,0.0,0.0,0,0,1
2487.0,2025-09,1,2.0,0.0,0.0,0.0,0,0,0
2489.0,2025-04,1,0.0,0.0,0.0,0.0,0,0,0
2491.0,2025-10,1,0.0,0.0,0.0,0.0,0,0,0
2492.0,2025-03,1,0.0,0.0,0.0,0.0,0,0,0
2499.0,2025-02,4,0.0,0.0,0.0,0.0,0,0,1
2499.0,2025-04,3,4.0,0.0,0.0,0.0,0,0,1
2499.0,2025-05,2,3.0,9.0,0.0,0.0,1,0,1
2499.0,2025-07,1,2.0,6.0,0.0,0.0,1,0,1
2499.0,2025-08,2,1.0,5.0,0.0,0.0,1,0,1
